method,calibration,update,subject,seed,epoch,beta_t,LEW_before,LEW_after_full,LEW_after_stop,LEW_after_stop_normmatched,delta_LEW_full,delta_LEW_stop,delta_LEW_stop_normmatched,full_minus_stop_delta_LEW,full_minus_normmatched_delta_LEW,norm_ratio_full_over_stop,bank_seed,bank_hash,diagnostic_ms
ebsw_full_b1,b1,normalized,3,3654,25,1.0,7.6606573655185075,7.649428103657369,7.649425051653598,7.649424857054958,-0.0112292618611382,-0.0112323138649097,-0.0112325084635491,3.052003771486511e-06,3.246602410911237e-06,1.0000841292026748,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,57.48662888072431
ebsw_full_b1,b1,normalized,3,3654,50,1.0,7.420716740082303,7.406444042001322,7.406444051147947,7.406443690463259,-0.0142726980809815,-0.0142726889343567,-0.0142730496190441,-9.146624790901114e-09,3.515380626595288e-07,1.0000666329474677,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,52.93470900505781
ebsw_full_b1,b1,normalized,3,3654,100,1.0,7.092248727555098,7.072937319092159,7.072936379771074,7.072935830621185,-0.0193114084629391,-0.019312347784024,-0.0193128969339122,9.393210849140132e-07,1.4884709731433077e-06,1.0000541882223215,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,77.06921105273068
ebsw_full_b1,b1,normalized,3,3654,200,1.0,6.589359057701014,6.587031300473075,6.587030917068606,6.587031256384315,-0.0023277572279383,-0.0023281406324073,-0.0023278013166985,3.8340446906204317e-07,4.4088760198235384e-08,1.000053219380867,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,44.68030598945916
ebsw_full_b1,b1,normalized,3,3654,300,1.0,6.194029258541342,6.187558563987592,6.187559206787819,6.187559336175218,-0.0064706945537498,-0.0064700517535225,-0.0064699223661239,-6.428002272684807e-07,-7.72187625841525e-07,1.0000504645100148,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,51.44373513758183
ebsw_full_b1,b1,normalized,3,3654,400,1.0,5.840192793094107,5.833999102920623,5.833997797640669,5.83399792830348,-0.0061936901734842,-0.0061949954534377,-0.0061948647906264,1.3052799534563064e-06,1.1746171422188922e-06,1.000043367556491,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,58.28635604120791
ebsw_full_b1,b1,normalized,3,3654,500,1.0,5.479818076021713,5.467915764144044,5.46791556601138,5.467915451660917,-0.0119023118776695,-0.0119025100103336,-0.011902624360796,1.9813266405321886e-07,3.124831264855743e-07,1.000045178372919,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,41.011247085407376
ebsw_full_b1,b1,normalized,8,3654,0,1.0,10.270850778196136,9.83174157000675,9.840714605396666,9.83194939377293,-0.4391092081893859,-0.4301361727994699,-0.4389013844232057,-0.008973035389916,-0.0002078237661802,1.0219194402389986,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,64.90419805049896
ebsw_full_b1,b1,normalized,8,3654,25,1.0,7.347073208089101,7.348390019656949,7.348386171972242,7.348386826375303,0.0013168115678485,0.0013129638831417,0.0013136182862023,3.847684706848042e-06,3.193281646218793e-06,1.000060704443734,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,48.1605869717896
ebsw_full_b1,b1,normalized,8,3654,50,1.0,7.211557628060402,7.184192366549897,7.184192268519348,7.184191277712523,-0.0273652615105053,-0.0273653595410543,-0.0273663503478784,9.803054901169617e-08,1.0888373731532397e-06,1.0000543379985232,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,71.22466410510242
ebsw_full_b1,b1,normalized,8,3654,100,1.0,6.993559520480154,6.981598129282912,6.981597187258697,6.981597037666843,-0.0119613911972429,-0.0119623332214571,-0.0119624828133115,9.420242141899848e-07,1.0916160686491594e-06,1.0000556396913092,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,53.63113689236343
ebsw_full_b1,b1,normalized,8,3654,200,1.0,6.657248351815221,6.648163445565872,6.6481624597631495,6.648162450492311,-0.0090849062493489,-0.0090858920520711,-0.0090859013229094,9.858027221198995e-07,9.950735604391523e-07,1.000052069324613,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,48.165121115744114
ebsw_full_b1,b1,normalized,8,3654,300,1.0,6.364459537792411,6.342009901518274,6.342010466898793,6.342009864364168,-0.0224496362741364,-0.022449070893618,-0.0224496734282428,-5.653805184024918e-07,3.71541064581038e-08,1.0000467102691104,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,54.18506893329322
ebsw_full_b1,b1,normalized,8,3654,400,1.0,6.076861164405462,6.075287161734804,6.075286466929076,6.075286829246685,-0.0015740026706581,-0.0015746974763857,-0.0015743351587769,6.948057276190411e-07,3.32488118814922e-07,1.0000460191998932,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,38.33216498605907
ebsw_full_b1,b1,normalized,8,3654,500,1.0,5.890454479693424,5.872817241007477,5.872817105716954,5.872816746366836,-0.0176372386859471,-0.0176373739764699,-0.0176377333265875,1.3529052278471454e-07,4.946406404471304e-07,1.000045391711209,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,52.69740708172321
ebsw_full_b1,b1,normalized,1,6398,0,1.0,7.00240537723237,6.762866683112093,6.764564942704795,6.762884637262244,-0.2395386941202772,-0.237840434527575,-0.2395207399701266,-0.0016982595927022,-1.7954150150600867e-05,1.007959779771261,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,56.792265037074685
ebsw_full_b1,b1,normalized,1,6398,25,1.0,5.659919298003194,5.650998860470816,5.650997912511822,5.650997885518763,-0.0089204375323781,-0.0089213854913721,-0.0089214124844314,9.479589939687116e-07,9.749520533119949e-07,1.0000663360941562,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,61.65493605658412
ebsw_full_b1,b1,normalized,1,6398,50,1.0,5.508277916820713,5.4906325858546,5.490632469854533,5.490632030950534,-0.017645330966113,-0.0176454469661804,-0.0176458858701789,1.1600006732948033e-07,5.549040658081594e-07,1.000046523342968,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,52.34968801960349
ebsw_full_b1,b1,normalized,1,6398,100,1.0,5.27762666946469,5.269704710152238,5.269704053674225,5.269704087519063,-0.0079219593124513,-0.0079226157904646,-0.0079225819456265,6.564780132833903e-07,6.226331752401393e-07,1.000039328450765,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,58.01027710549533
ebsw_full_b1,b1,normalized,1,6398,200,1.0,5.020617291183149,5.011610479434192,5.01161044307375,5.011610431136971,-0.0090068117489572,-0.009006848109399,-0.0090068600461785,3.636044176857922e-08,4.8297221333371e-08,1.000035050358141,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,62.58971616625786
ebsw_full_b1,b1,normalized,1,6398,300,1.0,4.776214666323801,4.76980946862699,4.769808835128279,4.769808914199042,-0.0064051976968109,-0.0064058311955221,-0.0064057521247589,6.334987112666113e-07,5.544279479963166e-07,1.000033347090916,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,53.66093502379954
ebsw_full_b1,b1,normalized,1,6398,400,1.0,4.586221114104989,4.57647587205984,4.57647623604715,4.576476212307905,-0.0097452420451489,-0.0097448780578384,-0.0097449017970836,-3.639873105143465e-07,-3.402480652781037e-07,1.0000350663475217,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,52.2455268073827
ebsw_full_b1,b1,normalized,1,6398,500,1.0,4.369099865573622,4.358036995004249,4.358036581502156,4.3580365079631065,-0.0110628705693729,-0.0110632840714659,-0.0110633576105154,4.1350209301072027e-07,4.870411425272891e-07,1.0000349424196031,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,101.03791812434793
ebsw_full_b1,b1,normalized,3,6398,0,1.0,10.198606317621376,9.81951094163366,9.82540262716536,9.819767335984368,-0.3790953759877169,-0.3732036904560161,-0.3788389816370081,-0.0058916855317008,-0.0002563943507087,1.0164196680023578,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,64.85273293219507
ebsw_full_b1,b1,normalized,3,6398,25,1.0,7.652085020561822,7.64125038498522,7.641248293442691,7.6412481422280605,-0.010834635576602,-0.0108367271191314,-0.0108368783337615,2.091542529392143e-06,2.2427571595429185e-06,1.0000898470734934,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,47.59327205829322
ebsw_full_b1,b1,normalized,3,6398,50,1.0,7.412237301846496,7.401737895473656,7.401738362557533,7.401738285034669,-0.0104994063728405,-0.0104989392889631,-0.0104990168118277,-4.6708387735350243e-07,-3.895610127813143e-07,1.0000587154175276,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,64.26320318132639
ebsw_full_b1,b1,normalized,3,6398,100,1.0,7.080101797745843,7.075648106338189,7.07564767462,7.07564792079931,-0.0044536914076536,-0.0044541231258428,-0.0044538769465329,4.317181891977384e-07,1.8553887937144967e-07,1.000055592908376,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,44.37098791822791
ebsw_full_b1,b1,normalized,3,6398,200,1.0,6.6327847603643,6.622404099552657,6.622404473452329,6.622404407640795,-0.0103806608116423,-0.0103802869119702,-0.0103803527235042,-3.738996721125432e-07,-3.080881381123391e-07,1.00004639324449,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,55.5829769000411
ebsw_full_b1,b1,normalized,3,6398,300,1.0,6.228469726616852,6.220879854026521,6.220880285702091,6.22088036595781,-0.0075898725903309,-0.0075894409147609,-0.0075893606590415,-4.316755699562691e-07,-5.119312893597794e-07,1.0000544763363763,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,55.74568221345544
ebsw_full_b1,b1,normalized,3,6398,400,1.0,5.801891068589729,5.79816443926848,5.798164107185956,5.798164344638779,-0.0037266293212487,-0.0037269614037729,-0.0037267239509501,3.320825241459602e-07,9.462970140816652e-08,1.000043072534951,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,41.295574977993965
ebsw_full_b1,b1,normalized,3,6398,500,1.0,5.414849224002374,5.401763326840192,5.401763577451386,5.401763435445018,-0.0130858971621821,-0.013085646550988,-0.0130857885573565,-2.506111940192568e-07,-1.0860482557717432e-07,1.0000377033392862,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,38.25294505804777
ebsw_full_b1,b1,normalized,8,6398,0,1.0,10.270850778196136,9.821562539544376,9.829640733733395,9.821117099321867,-0.4492882386517589,-0.4412100444627409,-0.4497336788742689,-0.008078194189018,0.00044544022251,1.0207682570472567,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,56.55153887346387
ebsw_full_b1,b1,normalized,8,6398,25,1.0,7.351572593833714,7.338881924000858,7.338880782562222,7.338880556669661,-0.0126906698328559,-0.0126918112714919,-0.0126920371640526,1.141438636054204e-06,1.3673311967110635e-06,1.0000670809723478,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,62.5481940805912
ebsw_full_b1,b1,normalized,8,6398,50,1.0,7.176662002102935,7.1744650465337445,7.174463230386393,7.174463623912279,-0.0021969555691905,-0.0021987717165421,-0.0021983781906564,1.8161473516187243e-06,1.4226214659629477e-06,1.000055989951912,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,46.80037987418473
ebsw_full_b1,b1,normalized,8,6398,100,1.0,6.923699775019901,6.92573857987054,6.925738677796782,6.925739308742778,0.0020388048506392,0.0020389027768814,0.0020395337228773,-9.7926242226265e-08,-7.288722381204593e-07,1.0000557891576316,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,50.79345311969519
ebsw_full_b1,b1,normalized,8,6398,200,1.0,6.612936050381972,6.6024296872008685,6.602428422532837,6.6024283589711255,-0.0105063631811033,-0.0105076278491349,-0.0105076914108463,1.2646680316308334e-06,1.3282297430805556e-06,1.0000523624380369,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,44.92107382975519
ebsw_full_b1,b1,normalized,8,6398,300,1.0,6.344487605850245,6.332332974202863,6.332333261299042,6.332333141539179,-0.0121546316473812,-0.0121543445512024,-0.0121544643110658,-2.870961788303817e-07,-1.6733631547083405e-07,1.0000426823284607,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,44.39333383925259
ebsw_full_b1,b1,normalized,8,6398,400,1.0,6.041665133676283,6.035181789007528,6.035181036075345,6.035181157953703,-0.0064833446687551,-0.0064840976009383,-0.0064839757225803,7.529321832677738e-07,6.31053825195238e-07,1.0000425608475687,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,46.72118695452809
ebsw_full_b1,b1,normalized,8,6398,500,1.0,5.78788643745341,5.780138074422678,5.780138565600897,5.780138639826691,-0.007748363030732,-0.007747871852513,-0.0077477976267186,-4.911782189864766e-07,-5.654040133862281e-07,1.0000451693829764,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,43.49384899251163
ebsw_full_bscale,bscale,normalized,1,1788,0,122.7769233819667,7.00240537723237,6.741999095294677,6.647042473979247,6.510644564261064,-0.2604062819376933,-0.3553629032531233,-0.4917608129713064,0.09495662131543,0.2313545310336131,2.489359392562136,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,62.94836406596005
ebsw_full_bscale,bscale,normalized,1,1788,25,122.7769233819667,5.7193601904504,5.713384778913256,5.713103242604997,5.713122272369419,-0.0059754115371442,-0.0062569478454035,-0.0062379180809815,0.0002815363082593,0.0002625065438373,1.0078247528105369,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,48.97537501528859
ebsw_full_bscale,bscale,normalized,1,1788,50,122.7769233819667,5.488220847333608,5.489671338147699,5.489542326428863,5.489600880352828,0.0014504908140908,0.0013214790952549,0.0013800330192204,0.0001290117188359,7.045779487047099e-05,1.0061887587084497,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,56.24179588630796
ebsw_full_bscale,bscale,normalized,1,1788,100,122.7769233819667,5.303330402204162,5.305098242836058,5.305065832661237,5.305107691486021,0.0017678406318957,0.0017354304570744,0.0017772892818586,3.24101748212513e-05,-9.448649962884303e-06,1.0044862984250251,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,44.55451015383005
ebsw_full_bscale,bscale,normalized,1,1788,200,122.7769233819667,5.0550275599792105,5.046656720808036,5.0466777565417775,5.046679081459959,-0.0083708391711745,-0.0083498034374329,-0.0083484785192515,-2.1035733741570084e-05,-2.2360651922959107e-05,1.0048298297839444,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,58.684373972937465
ebsw_full_bscale,bscale,normalized,1,1788,300,122.7769233819667,4.861727744434845,4.85543597016678,4.855407803998143,4.855421690288432,-0.0062917742680648,-0.0063199404367013,-0.006306054146413,2.8166168636545308e-05,1.427987834823341e-05,1.0050044400589702,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,42.30624786578119
ebsw_full_bscale,bscale,normalized,1,1788,400,122.7769233819667,4.674893789325716,4.667297078479134,4.667288247875536,4.667295737056674,-0.0075967108465819,-0.0076055414501796,-0.0075980522690421,8.830603597687059e-06,1.3414224602215086e-06,1.0051533921030693,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,49.57010317593813
ebsw_full_bscale,bscale,normalized,1,1788,500,122.7769233819667,4.451484279393703,4.43342951023687,4.43342746843975,4.433394958403098,-0.0180547691568326,-0.0180568109539525,-0.0180893209906045,2.0417971198227747e-06,3.455183377187865e-05,1.0035732171125151,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,55.45853194780648
ebsw_full_bscale,bscale,normalized,3,1788,0,122.7769233819667,10.198606317621376,19.542645757028467,11.368073179729643,18.7876377927445,9.34403943940709,1.1694668621082671,8.589031475123125,8.174572577298823,0.7550079642839655,2.1850908114868464,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,63.70607204735279
ebsw_full_bscale,bscale,normalized,3,1788,25,122.7769233819667,8.076835632663018,7.997513739649318,8.005917431044697,7.997265948201286,-0.0793218930136996,-0.0709182016183209,-0.0795696844617319,-0.0084036913953786,0.0002477914480323,1.2141971148493935,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,56.7576140165329
ebsw_full_bscale,bscale,normalized,3,1788,50,122.7769233819667,7.556308878909041,7.546148806240872,7.546228776559124,7.546220597830839,-0.0101600726681692,-0.0100801023499172,-0.0100882810782021,-7.997031825190959e-05,-7.179158996706292e-05,1.0096658532754423,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,58.41207690536976
ebsw_full_bscale,bscale,normalized,3,1788,100,122.7769233819667,7.15027900637283,7.141413000875137,7.141387746443852,7.141389233235334,-0.0088660054976923,-0.0088912599289781,-0.0088897731374952,2.525443128575944e-05,2.376763980294072e-05,1.00820019005163,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,44.51446980237961
ebsw_full_bscale,bscale,normalized,3,1788,200,122.7769233819667,6.652616052024426,6.641418598430336,6.64130329839886,6.641290579753675,-0.0111974535940895,-0.0113127536255657,-0.0113254722707507,0.0001153000314761,0.0001280186766612,1.00576823465277,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,53.13989683054388
ebsw_full_bscale,bscale,normalized,3,1788,300,122.7769233819667,6.247265181683411,6.2341499113386165,6.234085195098213,6.234061054385458,-0.0131152703447945,-0.0131799865851984,-0.0132041272979526,6.47162404039392e-05,8.885695315807851e-05,1.0059869264907924,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,42.49791684560478
ebsw_full_bscale,bscale,normalized,3,1788,400,122.7769233819667,5.869975115635048,5.857970098340138,5.857886174873067,5.857868924190346,-0.0120050172949097,-0.0120889407619806,-0.0121061914447011,8.392346707086773e-05,0.0001011741497913,1.0064100524486936,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,53.406629944220185
ebsw_full_bscale,bscale,normalized,3,1788,500,122.7769233819667,5.486650832582559,5.484286862919411,5.484285838997816,5.48432088737448,-0.0023639696631487,-0.0023649935847434,-0.0023299452080793,1.0239215946228342e-06,-3.4024455069392445e-05,1.0050819436058287,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,42.13166492991149
ebsw_full_bscale,bscale,normalized,8,1788,0,122.7769233819667,10.270850778196136,14.019313338280163,13.612302094689367,13.990583774868204,3.748462560084027,3.341451316493231,3.719732996672068,0.4070112435907962,0.028729563411959,1.0445193809060138,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,60.01606700010598
ebsw_full_bscale,bscale,normalized,8,1788,25,122.7769233819667,8.037599554026965,7.876641693393983,7.846769103727888,7.770361197042315,-0.1609578606329815,-0.1908304502990772,-0.2672383569846497,0.0298725896660956,0.1062804963516681,2.110353153703023,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,56.13970407284796
ebsw_full_bscale,bscale,normalized,8,1788,50,122.7769233819667,7.313287422836585,7.295771946797809,7.295673692978514,7.29559233410185,-0.0175154760387759,-0.0176137298580707,-0.0176950887347349,9.825381929484678e-05,0.000179612695959,1.009879862654696,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,50.897822016850114
ebsw_full_bscale,bscale,normalized,8,1788,100,122.7769233819667,7.025438669270141,7.016732358753321,7.016825458731008,7.016830521469204,-0.0087063105168203,-0.0086132105391332,-0.0086081478009365,-9.309997768713885e-05,-9.816271588380944e-05,1.0079205261688406,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,58.071723906323314
ebsw_full_bscale,bscale,normalized,8,1788,200,122.7769233819667,6.602216252263107,6.595219769491707,6.595212753251724,6.595228390884752,-0.0069964827713997,-0.0070034990113825,-0.0069878613783549,7.016239982782224e-06,-8.621393044805359e-06,1.006040023909248,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,54.1033148765564
ebsw_full_bscale,bscale,normalized,8,1788,300,122.7769233819667,6.287229869749878,6.285927751580117,6.285817750468143,6.285866839972442,-0.001302118169761,-0.0014121192817349,-0.001363029777436,0.0001100011119739,6.0911607675073753e-05,1.0061433591404003,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,49.23922382295132
ebsw_full_bscale,bscale,normalized,8,1788,400,122.7769233819667,6.013716198376065,6.007316031760874,6.00732124847106,6.007337231928239,-0.0064001666151911,-0.0063949499050055,-0.0063789664478264,-5.2167101856070985e-06,-2.120016736473218e-05,1.0061755866666362,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,43.64194604568184
ebsw_full_bscale,bscale,normalized,8,1788,500,122.7769233819667,5.782818917624292,5.772184177889159,5.772181287521108,5.772175217419593,-0.0106347397351331,-0.0106376301031838,-0.0106437002046986,2.89036805067866e-06,8.960469565444384e-06,1.0052599345730877,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,46.13436805084348
ebsw_full_bscale,bscale,normalized,1,3654,0,122.7769233819667,7.00240537723237,15.519995085677952,7.015641965432199,14.74209548444253,8.517589708445584,0.0132365881998284,7.739690107210159,8.504353120245755,0.7778996012354238,4.029346596770149,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,66.43494288437068
ebsw_full_bscale,bscale,normalized,1,3654,25,122.7769233819667,5.719112311177591,5.703852682976145,5.703938778492476,5.703893892940814,-0.0152596282014458,-0.0151735326851154,-0.0152184182367776,-8.609551633043111e-05,-4.12099646682762e-05,1.0072149413125089,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,49.454536056146026
ebsw_full_bscale,bscale,normalized,1,3654,50,122.7769233819667,5.533397288878894,5.526328797612316,5.526227770127838,5.526231184799409,-0.0070684912665779,-0.0071695187510556,-0.0071661040794852,0.0001010274844777,9.761281290732172e-05,1.0068249679801402,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,47.28501406498253
ebsw_full_bscale,bscale,normalized,1,3654,100,122.7769233819667,5.315273721913009,5.297653552508892,5.297629598927728,5.297581914052573,-0.0176201694041173,-0.0176441229852803,-0.0176918078604355,2.3953581163027596e-05,7.163845631819044e-05,1.0054321276968918,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,50.11612200178206
ebsw_full_bscale,bscale,normalized,1,3654,200,122.7769233819667,5.066846109934133,5.0506581373627055,5.050715616419807,5.050678949755663,-0.0161879725714273,-0.0161304935143258,-0.0161671601784698,-5.747905710151713e-05,-2.081239295748105e-05,1.0050275096640402,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,52.69774585030973
ebsw_full_bscale,bscale,normalized,1,3654,300,122.7769233819667,4.86339193670385,4.858450370775042,4.858403900788944,4.858417401297696,-0.0049415659288074,-0.0049880359149057,-0.0049745354061538,4.646998609825204e-05,3.296947734643396e-05,1.003813700646075,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,55.006171111017466
ebsw_full_bscale,bscale,normalized,1,3654,400,122.7769233819667,4.687007025789153,4.681033923891516,4.680957353850413,4.680968136391721,-0.0059731018976378,-0.0060496719387401,-0.0060388893974323,7.657004110228627e-05,6.578749979446741e-05,1.0038368780157718,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,55.76860113069415
ebsw_full_bscale,bscale,normalized,1,3654,500,122.7769233819667,4.485704404724725,4.489494859190894,4.489376558773769,4.489432030794357,0.0037904544661691,0.0036721540490436,0.0037276260696321,0.0001183004171254,6.282839653692918e-05,1.0043563710633032,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,45.45575100928545
ebsw_full_bscale,bscale,normalized,3,3654,0,122.7769233819667,10.198606317621376,18.414054232418472,11.853691586256206,17.775655964126845,8.215447914797096,1.6550852686348296,7.577049646505468,6.560362646162266,0.6383982682916276,1.8398877623418304,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,68.93856404349208
ebsw_full_bscale,bscale,normalized,3,3654,25,122.7769233819667,8.06019108613482,8.004016662868821,8.006454041575319,8.002683925864883,-0.0561744232659986,-0.0537370445595009,-0.057507160269937,-0.0024373787064977,0.0013327370039384,1.1226804759310494,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,61.76338507793844
ebsw_full_bscale,bscale,normalized,3,3654,50,122.7769233819667,7.581114597536642,7.561026604086508,7.561041498738949,7.560945173035974,-0.0200879934501339,-0.0200730987976927,-0.0201694245006676,-1.4894652441199696e-05,8.143105053370903e-05,1.0089926571596537,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,46.82578891515732
ebsw_full_bscale,bscale,normalized,3,3654,100,122.7769233819667,7.186641947858952,7.16576807602394,7.165598757012443,7.165513135131809,-0.0208738718350121,-0.0210431908465089,-0.0211288127271433,0.0001693190114968,0.0002549408921312,1.0071648113736344,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,59.01403212919831
ebsw_full_bscale,bscale,normalized,3,3654,200,122.7769233819667,6.696282247802772,6.693225432475985,6.693265936750515,6.693307677294516,-0.0030568153267873,-0.0030163110522574,-0.0029745705082557,-4.050427452995109e-05,-8.224481853158494e-05,1.007057149743686,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,45.157447922974825
ebsw_full_bscale,bscale,normalized,3,3654,300,122.7769233819667,6.287919022329019,6.282331055201957,6.282331568719205,6.28235277652533,-0.0055879671270622,-0.0055874536098139,-0.0055662458036893,-5.135172482795269e-07,-2.1721323372858592e-05,1.006499762440982,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,50.9845451451838
