method,calibration,update,subject,seed,epoch,beta_t,effective_coeff_sum,effective_coeff_l1,negative_coeff_fraction,negative_coeff_mass,positive_coeff_mass,min_effective_coeff,max_effective_coeff,bank_seed,bank_hash
ebsw_full_ess075,ess075,normalized,3,3654,300,3571.340579726503,1.0,1.0000529194601857,0.002,2.6459730092706305e-05,1.0000264597300927,-2.6459730092706305e-05,0.0223290804377833,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess075,ess075,normalized,3,3654,400,3322.1414193162727,1.0,1.0,0.0,-0.0,1.0,5.324505379636714e-05,0.0382008818672694,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess075,ess075,normalized,3,3654,500,3776.200658978709,1.0,1.0,0.0,-0.0,1.0,1.4206736314519572e-05,0.0316220067316563,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess075,ess075,normalized,8,3654,0,20.98657569709968,1.0,1.0,0.0,-0.0,1.0,0.0009193222385636,0.0446738286402635,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess075,ess075,normalized,8,3654,25,2569.4767740695142,1.0,1.0,0.0,-0.0,1.0,0.0001699884338677,0.0346061133805642,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess075,ess075,normalized,8,3654,50,3399.7033466821767,1.0,1.0,0.0,-0.0,1.0,2.0656478366335733e-05,0.0217614593892487,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess075,ess075,normalized,8,3654,100,2895.8139165390708,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,0.0001465564213122,0.0280485203950747,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess075,ess075,normalized,8,3654,200,3062.6811603163005,1.0,1.0,0.0,-0.0,1.0,0.0001600907370105,0.0379413755624965,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess075,ess075,normalized,8,3654,300,3118.074165994376,1.0,1.0,0.0,-0.0,1.0,0.0002165578704871,0.0518827053472482,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess075,ess075,normalized,8,3654,400,3787.299208669755,1.0,1.0,0.0,-0.0,1.0,1.5236631536051284e-05,0.0283000913485418,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess075,ess075,normalized,8,3654,500,3730.012091745803,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,1.1507560328925698e-05,0.0344265916068454,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess075,ess075,normalized,1,6398,0,52.91820524301536,1.0,1.0,0.0,-0.0,1.0,0.0008905454594866,0.0649385459787955,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess075,ess075,normalized,1,6398,25,3118.745323757621,1.0,1.0,0.0,-0.0,1.0,0.0001686091377575,0.030773582327798,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess075,ess075,normalized,1,6398,50,3221.6370229808435,1.0,1.0,0.0,-0.0,1.0,0.0002563734529452,0.0601328486504217,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess075,ess075,normalized,1,6398,100,4654.223332474254,1.0,1.0,0.0,-0.0,1.0,1.3703800083057765e-05,0.0226803930778396,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess075,ess075,normalized,1,6398,200,4022.2592312457527,1.0,1.0,0.0,-0.0,1.0,0.0001799241035356,0.0545463890411346,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess075,ess075,normalized,1,6398,300,4458.312647607985,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,5.6108095874670174e-05,0.0362245717761998,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess075,ess075,normalized,1,6398,400,4291.9716707939,1.0,1.0,0.0,-0.0,1.0,8.665844393214094e-05,0.0340102260485784,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess075,ess075,normalized,1,6398,500,4714.36030208285,1.0000000000000002,1.0000000000000002,0.0,-0.0,1.0000000000000002,6.196893152837749e-05,0.0248845059551249,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess075,ess075,normalized,3,6398,0,24.57904881040331,1.0000000000000002,1.0000000000000002,0.0,-0.0,1.0000000000000002,0.0009182171777293,0.0688586036244476,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess075,ess075,normalized,3,6398,25,1667.1058921727183,1.0,1.0,0.0,-0.0,1.0,0.0004282234210322,0.0549242041308674,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess075,ess075,normalized,3,6398,50,3124.842942262293,1.0,1.0,0.0,-0.0,1.0,1.0703712757093336e-05,0.0237767398465049,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess075,ess075,normalized,3,6398,100,2764.9103728482883,1.0,1.0,0.0,-0.0,1.0,0.0001755842980431,0.0424813115922592,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess075,ess075,normalized,3,6398,200,2737.6366948531168,1.0,1.0,0.0,-0.0,1.0,0.0002503678252363,0.0646643784304379,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess075,ess075,normalized,3,6398,300,2842.780467439112,1.0,1.0,0.0,-0.0,1.0,0.0002623781651651,0.0459564993822747,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess075,ess075,normalized,3,6398,400,3217.508925680522,1.0,1.0,0.0,-0.0,1.0,0.0001136211657215,0.0381863379199548,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess075,ess075,normalized,3,6398,500,3698.2534502727294,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,1.327092698176357e-05,0.0238067331015153,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess075,ess075,normalized,8,6398,0,21.24979047897209,1.0,1.0,0.0,-0.0,1.0,0.0008906405510687,0.0445228562323443,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess075,ess075,normalized,8,6398,25,2706.0602680114016,1.0,1.0,0.0,-0.0,1.0,8.42448504036957e-06,0.0234333849855869,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess075,ess075,normalized,8,6398,50,2602.3585131441905,1.0,1.0,0.0,-0.0,1.0,0.0002264672642322,0.0405048634663775,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess075,ess075,normalized,8,6398,100,2616.767763479761,1.0,1.0,0.0,-0.0,1.0,0.0002742715685801,0.070162142827341,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess075,ess075,normalized,8,6398,200,2909.6144943831805,1.0,1.0,0.0,-0.0,1.0,0.0001278870038321,0.0578279128180012,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess075,ess075,normalized,8,6398,300,3743.02157403233,1.0,1.0,0.0,-0.0,1.0,2.3035097262226307e-05,0.0303647365481864,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess075,ess075,normalized,8,6398,400,2478.051537623136,1.0,1.0,0.0,-0.0,1.0,0.0004225348630546,0.0805395962640506,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess075,ess075,normalized,8,6398,500,3711.634555967795,1.0000000000000002,1.0000000000000002,0.0,-0.0,1.0000000000000002,4.248494609466132e-05,0.0373596682788661,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_essmatch,essmatch,normalized,1,1788,0,109.60944512988156,1.0,1.0489039668678015,0.452,0.0244519834339006,1.0244519834339008,-0.0001738776177366,0.0966230606700069,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_essmatch,essmatch,normalized,1,1788,25,2996.150064145997,1.0,1.008421673404681,0.118,0.0042108367023404,1.0042108367023406,-0.0001793037560334,0.2037372958407028,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_essmatch,essmatch,normalized,1,1788,50,3642.096551212344,1.0,1.014940151612373,0.16,0.0074700758061864,1.0074700758061863,-0.0002442554325993,0.1442168001426102,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_essmatch,essmatch,normalized,1,1788,100,4675.508651153768,1.0,1.0236055824304948,0.194,0.0118027912152474,1.0118027912152474,-0.0002854375888467,0.1729256069211695,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_essmatch,essmatch,normalized,1,1788,200,5212.277439853096,1.0000000000000002,1.0671541596749865,0.362,0.0335770798374931,1.0335770798374933,-0.0003686042379046,0.1042064503001482,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_essmatch,essmatch,normalized,1,1788,300,6242.020925933284,1.0,1.1153459326110202,0.47,0.0576729663055101,1.05767296630551,-0.000418972580581,0.0820444020246642,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_essmatch,essmatch,normalized,1,1788,400,4746.278673479117,0.9999999999999998,1.0169928355833016,0.168,0.0084964177916508,1.008496417791651,-0.0002765431307772,0.1841254836614814,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_essmatch,essmatch,normalized,1,1788,500,6533.3128610368985,1.0000000000000002,1.0924356929240404,0.4,0.04621784646202,1.0462178464620202,-0.0004026072915644,0.1285184791788665,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_essmatch,essmatch,normalized,3,1788,0,44.01628143621208,1.0,1.0,0.0,-0.0,1.0,9.724622164692328e-05,0.1549207840294372,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_essmatch,essmatch,normalized,3,1788,25,945.354717019645,1.0000000000000002,1.0000000000000002,0.0,-0.0,1.0000000000000002,0.0002281052914531,0.2232625669955322,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_essmatch,essmatch,normalized,3,1788,50,2311.1609180588257,1.0,1.001246769371543,0.032,0.0006233846857714,1.0006233846857715,-0.0001038141162955,0.2121850442713143,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_essmatch,essmatch,normalized,3,1788,100,3670.407594662338,0.9999999999999996,1.0678135714055883,0.34,0.0339067857027942,1.033906785702794,-0.000371901615008,0.1010656526214731,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_essmatch,essmatch,normalized,3,1788,200,4200.941153724834,1.0,1.0818515002049294,0.388,0.0409257501024646,1.040925750102465,-0.0003847326175979,0.0940001924824626,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_essmatch,essmatch,normalized,3,1788,300,4468.533553414725,1.0000000000000002,1.0818197117471162,0.394,0.0409098558735579,1.0409098558735583,-0.0003918185096013,0.1037341408794192,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_essmatch,essmatch,normalized,3,1788,400,4149.845192016304,1.0000000000000002,1.0479153807042505,0.304,0.023957690352125,1.0239576903521252,-0.0003232638695572,0.113497523185039,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_essmatch,essmatch,normalized,3,1788,500,3735.461148617173,1.0000000000000002,1.030758915022159,0.222,0.0153794575110794,1.0153794575110795,-0.0003039866302467,0.1647888813499579,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_essmatch,essmatch,normalized,8,1788,0,30.337960430021333,1.0,1.0,0.0,-0.0,1.0,0.0004354621870337,0.2220827979361121,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_essmatch,essmatch,normalized,8,1788,25,2147.128015780353,1.0,1.0682731375196013,0.364,0.0341365687598006,1.0341365687598008,-0.0003586929941072,0.1157590534901074,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_essmatch,essmatch,normalized,8,1788,50,2871.319472932027,1.0,1.0058919779569284,0.086,0.0029459889784641,1.0029459889784642,-0.0001758113987624,0.1840821941093948,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_essmatch,essmatch,normalized,8,1788,100,3824.7198406925945,1.0000000000000004,1.035895518071403,0.27,0.0179477590357012,1.0179477590357016,-0.0003398100882091,0.1322441709625714,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_essmatch,essmatch,normalized,8,1788,200,4939.133648039822,1.0,1.075095339377309,0.348,0.0375476696886544,1.0375476696886543,-0.0003884172655313,0.104346634684636,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_essmatch,essmatch,normalized,8,1788,300,5566.889475967699,1.0,1.1544077983705523,0.506,0.077203899185276,1.077203899185276,-0.0004343634463606,0.054994846273829,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_essmatch,essmatch,normalized,8,1788,400,4704.939906743703,0.9999999999999996,1.0879387637760107,0.414,0.0439693818880056,1.0439693818880051,-0.0004019372447272,0.0785026161989812,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_essmatch,essmatch,normalized,8,1788,500,4909.575764673728,1.0,1.087056467279313,0.394,0.0435282336396564,1.0435282336396567,-0.0004019383605648,0.0982680492135385,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_essmatch,essmatch,normalized,1,3654,0,76.85635455354607,1.0,1.0,0.0,-0.0,1.0,0.0002052283446914,0.1876769172596832,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_essmatch,essmatch,normalized,1,3654,25,2999.949004103817,1.0000000000000002,1.0038136561464823,0.076,0.0019068280732411,1.0019068280732415,-0.0001523212088696,0.1836624431152597,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_essmatch,essmatch,normalized,1,3654,50,4123.264243240355,1.0,1.043311563301638,0.296,0.0216557816508189,1.0216557816508187,-0.0003096283008336,0.1460947063088894,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_essmatch,essmatch,normalized,1,3654,100,5633.818413272706,1.0,1.0884660632846166,0.396,0.0442330316423082,1.044233031642308,-0.000398740924464,0.1446159059832619,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_essmatch,essmatch,normalized,1,3654,200,5425.477744929092,1.0,1.070354178970294,0.366,0.035177089485147,1.0351770894851469,-0.0003798715359646,0.1180924368829645,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_essmatch,essmatch,normalized,1,3654,300,4028.483103265318,0.9999999999999998,1.00258652521888,0.062,0.00129326260944,1.00129326260944,-0.0001146735884149,0.2071032706795825,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_essmatch,essmatch,normalized,1,3654,400,5522.941585808205,1.0,1.040977199879613,0.262,0.0204885999398062,1.0204885999398063,-0.0003337455508245,0.125994429617395,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_essmatch,essmatch,normalized,1,3654,500,7398.731950560816,1.0,1.1294761450264112,0.46,0.0647380725132055,1.0647380725132054,-0.0004200098908675,0.0874666642980533,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_essmatch,essmatch,normalized,3,3654,0,39.26931065194789,1.0000000000000002,1.0000000000000002,0.0,-0.0,1.0000000000000002,0.0001866473412377,0.1609804149979285,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_essmatch,essmatch,normalized,3,3654,25,1413.2047275578298,1.0,1.005419505579861,0.088,0.0027097527899303,1.002709752789931,-0.000135555820413,0.124362170414165,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_essmatch,essmatch,normalized,3,3654,50,3490.22944621169,1.0000000000000004,1.0735833523872211,0.352,0.0367916761936104,1.036791676193611,-0.0003809907920069,0.1083365337531364,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_essmatch,essmatch,normalized,3,3654,100,3460.8609769167724,1.0000000000000004,1.019770892089373,0.158,0.0098854460446864,1.0098854460446869,-0.0003017832009145,0.1982992907120322,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_essmatch,essmatch,normalized,3,3654,200,4388.612765989999,1.0,1.0883587328479143,0.396,0.0441793664239571,1.0441793664239571,-0.000398976790908,0.0874386109765509,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_essmatch,essmatch,normalized,3,3654,300,4375.134968035702,1.0,1.0741187464363722,0.364,0.037059373218186,1.037059373218186,-0.000385917205218,0.0953780199363533,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_essmatch,essmatch,normalized,3,3654,400,5714.228641028307,0.9999999999999996,1.1469886877440172,0.484,0.0734943438720086,1.0734943438720084,-0.0004307069123005,0.0789837370589257,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_essmatch,essmatch,normalized,3,3654,500,6006.445775487777,1.0000000000000004,1.190911318805977,0.578,0.0954556594029882,1.0954556594029887,-0.0004501862871301,0.0519181824397728,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_essmatch,essmatch,normalized,8,3654,0,31.1925611365841,1.0,1.0,0.0,-0.0,1.0,0.0002107774071993,0.1360573436330403,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_essmatch,essmatch,normalized,8,3654,25,2771.3618828751105,1.0,1.0825210239105492,0.406,0.0412605119552745,1.0412605119552745,-0.0003744588779132,0.0734273727302807,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_essmatch,essmatch,normalized,8,3654,50,3742.5570458050256,1.0,1.036573764024817,0.274,0.0182868820124083,1.0182868820124087,-0.0003004416799139,0.163191345489217,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_essmatch,essmatch,normalized,8,3654,100,4683.4002103947005,0.9999999999999996,1.1221680511790382,0.482,0.0610840255895193,1.061084025589519,-0.0004206972426512,0.0746483095119496,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_essmatch,essmatch,normalized,8,3654,200,4750.640775354268,1.0000000000000009,1.117597740699868,0.464,0.0587988703499337,1.0587988703499345,-0.0004199915245143,0.0814851725682313,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_essmatch,essmatch,normalized,8,3654,300,4617.540993352056,1.0,1.0464467867232932,0.264,0.0232233933616466,1.0232233933616466,-0.0003655851993254,0.1351441440483491,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_essmatch,essmatch,normalized,8,3654,400,4409.310356299527,1.0,1.0589241398662914,0.304,0.0294620699331456,1.0294620699331458,-0.0003644732672663,0.1329104382901754,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_essmatch,essmatch,normalized,8,3654,500,5328.868214997315,0.9999999999999998,1.1067384708267265,0.436,0.0533692354133634,1.0533692354133632,-0.0004147182850595,0.1053766301801733,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_essmatch,essmatch,normalized,1,6398,0,75.54170194383114,1.0,1.0,0.0,-0.0,1.0,0.0002806569081446,0.2009285270438018,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_essmatch,essmatch,normalized,1,6398,25,4273.0158204870495,1.0000000000000002,1.1001645199901082,0.418,0.0500822599950539,1.050082259995054,-0.0004019367779553,0.1251596700166891,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_essmatch,essmatch,normalized,1,6398,50,4325.406388143813,1.0,1.0390514142909444,0.272,0.0195257071454722,1.0195257071454722,-0.000306598324866,0.1545522834215737,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_essmatch,essmatch,normalized,1,6398,100,5118.374887315374,0.9999999999999996,1.0416877118539087,0.272,0.0208438559269544,1.020843855926954,-0.0003374243435195,0.1313334645249344,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_essmatch,essmatch,normalized,1,6398,200,5524.150953290222,1.0000000000000002,1.0629483813833307,0.336,0.0314741906916652,1.0314741906916656,-0.0003788737259174,0.1087733231680738,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_essmatch,essmatch,normalized,1,6398,300,6539.322152875182,0.9999999999999996,1.0721429621837482,0.348,0.0360714810918743,1.036071481091874,-0.0003925014303474,0.1311464163524288,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_essmatch,essmatch,normalized,1,6398,400,5957.653600456983,0.9999999999999998,1.0693637419010211,0.358,0.0346818709505107,1.0346818709505108,-0.0003790336130169,0.1257399729548748,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_essmatch,essmatch,normalized,1,6398,500,6890.5905866215735,1.0000000000000004,1.1316863685716,0.49,0.0658431842857999,1.0658431842858,-0.0004223178450892,0.0926744117642816,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_essmatch,essmatch,normalized,3,6398,0,34.693390681251614,1.0,1.0,0.0,-0.0,1.0,0.0003323732622767,0.2093449365887195,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
